"Station.ID","WY","UTMX","UTMY","mean.TSS","mean.Turb","mean.TP"
"MH24000",2004,498132.285781077,2972861.94514744,1.5,0.835666666666667,10.0833333333333
"MH24000",2005,498132.285781077,2972861.94514744,1.94444444444444,1.23333333333333,22
"MH24000",2006,498132.285781077,2972861.94514744,2.54166666666667,1.95833333333333,45.5833333333333
"MH24000",2009,498132.285781077,2972861.94514744,4.75,3.21666666666667,365.833333333333
"MH24000",2010,498132.285781077,2972861.94514744,7.5625,3.225,50.375
"MH24000",2011,498132.285781077,2972861.94514744,1.5,1.65,24.1666666666667
"MH24000",2012,498132.285781077,2972861.94514744,5.66666666666667,3.56666666666667,55
"MH24000",2013,498132.285781077,2972861.94514744,3.71428571428571,2.15714285714286,34.7142857142857
"MH24000",2014,498132.285781077,2972861.94514744,3.21428571428571,2.35714285714286,18.8571428571429
"MH24000",2015,498132.285781077,2972861.94514744,1.5,2.25,17.8333333333333
"MH24000",2016,498132.285781077,2972861.94514744,1.5,1.64,14.6
"MH24000",2017,498132.285781077,2972861.94514744,1.66666666666667,1.88333333333333,14.1666666666667
"MH24000",2018,498132.285781077,2972861.94514744,2.5,1.35,20
"MH32000",1996,500218.755123783,2974022.63757544,2.125,1.03475,19.3333333333333
"MH32000",1997,500218.755123783,2974022.63757544,3.15,1.2935,17.7777777777778
"MH32000",1998,500218.755123783,2974022.63757544,2.55,1.6639,26.7
"MH32000",1999,500218.755123783,2974022.63757544,2.40909090909091,1.16545454545455,23.1818181818182
"MH32000",2000,500218.755123783,2974022.63757544,2.45,0.8776,21.6666666666667
"MH32000",2001,500218.755123783,2974022.63757544,1.5,0.794,19
"MH32000",2002,500218.755123783,2974022.63757544,1.65714285714286,2.12142857142857,185.428571428571
"MH32000",2003,500218.755123783,2974022.63757544,2.71,2.2315,40.7
"MH32000",2004,500218.755123783,2974022.63757544,1.5,1.07008333333333,19.6666666666667
"MH32000",2005,500218.755123783,2974022.63757544,5,2.7,45
"MH32000",2006,500218.755123783,2974022.63757544,4.29166666666667,5.89166666666667,134.166666666667
"MH32000",2007,500218.755123783,2974022.63757544,13,3.3,82
"MH32000",2009,500218.755123783,2974022.63757544,3,2.53333333333333,321.333333333333
"MH32000",2010,500218.755123783,2974022.63757544,4.0625,3.05,38.375
"MH32000",2011,500218.755123783,2974022.63757544,2.07142857142857,2.9,30.7142857142857
"MH32000",2012,500218.755123783,2974022.63757544,1.5,1.5,58.5
"MH32000",2013,500218.755123783,2974022.63757544,2.9375,2.6625,25.25
"MH32000",2014,500218.755123783,2974022.63757544,1.85714285714286,1.71428571428571,24.2857142857143
"MH32000",2015,500218.755123783,2974022.63757544,1.5,1.9,22.5
"MH32000",2016,500218.755123783,2974022.63757544,1.5,2.15,24.5
"MH32000",2017,500218.755123783,2974022.63757544,1.5,2.88333333333333,19.6666666666667
"MH32000",2018,500218.755123783,2974022.63757544,3.75,4.85,190.5
"PALMOUT",1988,505708.603771428,2967872.05428316,11,6.76296296296296,48.5263157894737
"PALMOUT",1989,505708.603771428,2967872.05428316,NA,13.0041666666667,65.0833333333333
"PALMOUT",1990,505708.603771428,2967872.05428316,NA,3.18571428571429,23.1428571428571
"PALMOUT",1991,505708.603771428,2967872.05428316,6.42857142857143,2.94761904761905,25.7619047619048
"PALMOUT",1992,505708.603771428,2967872.05428316,4.34210526315789,3.33157894736842,23.8947368421053
"PALMOUT",1993,505708.603771428,2967872.05428316,5.26923076923077,3.9,24.2142857142857
"PALMOUT",1994,505708.603771428,2967872.05428316,7.65,6.49,34.7
"PALMOUT",1995,505708.603771428,2967872.05428316,10.3333333333333,9.53333333333333,40.8181818181818
"PALMOUT",1996,505708.603771428,2967872.05428316,11.7777777777778,13.1222222222222,72.4444444444444
"PALMOUT",1997,505708.603771428,2967872.05428316,17.0833333333333,14.725,63
"PALMOUT",1998,505708.603771428,2967872.05428316,18.0833333333333,18.5125,80.4545454545455
"PALMOUT",1999,505708.603771428,2967872.05428316,12.6578947368421,12.45,68.3684210526316
"PALMOUT",2000,505708.603771428,2967872.05428316,17.15625,18.5673333333333,83.4375
"PALMOUT",2001,505708.603771428,2967872.05428316,9.4,9.125,46.9
"PALMOUT",2002,505708.603771428,2967872.05428316,18.275,13.3775,94.375
"PALMOUT",2003,505708.603771428,2967872.05428316,12.75,10.58125,74.9375
"PALMOUT",2004,505708.603771428,2967872.05428316,12.775,10.0183333333333,68.0833333333333
"PALMOUT",2005,505708.603771428,2967872.05428316,51.5454545454545,57.4090909090909,168.909090909091
"PALMOUT",2006,505708.603771428,2967872.05428316,40.8461538461538,53.2846153846154,195.846153846154
"PALMOUT",2007,505708.603771428,2967872.05428316,13.1363636363636,14.7,106.272727272727
"PALMOUT",2008,505708.603771428,2967872.05428316,2.08333333333333,2,21.6666666666667
"PALMOUT",2009,505708.603771428,2967872.05428316,12.95,12.45,95.8
"PALMOUT",2010,505708.603771428,2967872.05428316,8,6.46,36.2727272727273
"PALMOUT",2011,505708.603771428,2967872.05428316,9.83333333333333,9.45,46.6666666666667
"PALMOUT",2012,505708.603771428,2967872.05428316,7.90909090909091,6.35,39.1818181818182
"PALMOUT",2013,505708.603771428,2967872.05428316,9.66666666666667,8.85,56.5833333333333
"PALMOUT",2014,505708.603771428,2967872.05428316,14.0833333333333,11.4166666666667,74
"PALMOUT",2015,505708.603771428,2967872.05428316,19.25,17.0666666666667,92.4166666666667
"PALMOUT",2016,505708.603771428,2967872.05428316,10.5833333333333,11.0833333333333,62.5833333333333
"PALMOUT",2017,505708.603771428,2967872.05428316,18.6666666666667,18.0416666666667,95.75
"PALMOUT",2018,505708.603771428,2967872.05428316,21.6666666666667,29.075,171.666666666667
"PALMOUT",2019,505708.603771428,2967872.05428316,22.75,17.2166666666667,114.75
"PALMOUT",2020,505708.603771428,2967872.05428316,9.58333333333333,8.69166666666667,63.25
"PELBAY3",2000,529001.14513526,2961455.89382989,32.5,NA,NA
"PELBAY3",2001,529001.14513526,2961455.89382989,5.14,NA,NA
"PELBAY3",2002,529001.14513526,2961455.89382989,4.7,NA,NA
"PELBAY3",2003,529001.14513526,2961455.89382989,6.8,NA,NA
"PELBAY3",2005,529001.14513526,2961455.89382989,4,NA,NA
"PELBAY3",2010,529001.14513526,2961455.89382989,17.4166666666667,20.8666666666667,102.5
"PELBAY3",2011,529001.14513526,2961455.89382989,13.9545454545455,14.4545454545455,84.8181818181818
"PELBAY3",2012,529001.14513526,2961455.89382989,4.04166666666667,6.24166666666667,50
"PELBAY3",2013,529001.14513526,2961455.89382989,9.29166666666667,12.3083333333333,89.1666666666667
"PELBAY3",2014,529001.14513526,2961455.89382989,10.4230769230769,12.3307692307692,88.6153846153846
"PELBAY3",2015,529001.14513526,2961455.89382989,8.5,14.3666666666667,98.9166666666667
"PELBAY3",2016,529001.14513526,2961455.89382989,13.4166666666667,18.9,104.833333333333
"PELBAY3",2017,529001.14513526,2961455.89382989,18.4166666666667,24.625,124.833333333333
"PELBAY3",2018,529001.14513526,2961455.89382989,34.2272727272727,63.31,194.6
"PELBAY3",2019,529001.14513526,2961455.89382989,27.3636363636364,30.6909090909091,149.818181818182
"PELBAY3",2020,529001.14513526,2961455.89382989,7.45833333333333,15.9583333333333,102.833333333333
"PELMID",1988,529002.431861783,2960641.92502031,0.5,10.6357142857143,83.7894736842105
"PELMID",1989,529002.431861783,2960641.92502031,9.73333333333333,14.3157894736842,99.8947368421053
"PELMID",1990,529002.431861783,2960641.92502031,13.8928571428571,12.9777777777778,72.5882352941177
"PELMID",1991,529002.431861783,2960641.92502031,16,9.48,59.6190476190476
"PELMID",1992,529002.431861783,2960641.92502031,6.75,7.97222222222222,73.6111111111111
"PELMID",1993,529002.431861783,2960641.92502031,12.1111111111111,13.9166666666667,68.5555555555556
"PELMID",1994,529002.431861783,2960641.92502031,17.4210526315789,60.9526315789474,86.75
"PELMID",1995,529002.431861783,2960641.92502031,8.76470588235294,10.7117647058824,74
"PELMID",1996,529002.431861783,2960641.92502031,14.4411764705882,19.9823529411765,93.7058823529412
"PELMID",1997,529002.431861783,2960641.92502031,17.1875,16.43,85.3125
"PELMID",1998,529002.431861783,2960641.92502031,9.67647058823529,14.8047058823529,94.8266666666667
"PELMID",1999,529002.431861783,2960641.92502031,11.3055555555556,13.5444444444444,82.3333333333333
"PELMID",2000,529002.431861783,2960641.92502031,12.3125,18.1393333333333,117.25
"PELMID",2001,529002.431861783,2960641.92502031,12.1,12.8661538461538,62.7692307692308
"PELMID",2002,529002.431861783,2960641.92502031,9.225,11.14625,94.375
"PELMID",2003,529002.431861783,2960641.92502031,11.65,12.995625,91.5
"PELMID",2004,529002.431861783,2960641.92502031,11.03,12.384,86.4
"PELMID",2005,529002.431861783,2960641.92502031,48.5909090909091,59.9909090909091,171.545454545455
"PELMID",2006,529002.431861783,2960641.92502031,51.1666666666667,63.2416666666667,217.083333333333
"PELMID",2007,529002.431861783,2960641.92502031,7.45833333333333,15.65,100.666666666667
"PELMID",2008,529002.431861783,2960641.92502031,6.1,6.4,33.8
"PELMID",2009,529002.431861783,2960641.92502031,16.5,17.875,124.75
"PELMID",2010,529002.431861783,2960641.92502031,4.7,5.14,48
"POLE3S",1995,515904.059420927,2956945.27592408,10.5,9.056,53.7333333333333
"POLE3S",1996,515904.059420927,2956945.27592408,16.8823529411765,19.7088235294118,88.5294117647059
"POLE3S",1997,515904.059420927,2956945.27592408,19.1875,15.90125,72.375
"POLE3S",1998,515904.059420927,2956945.27592408,13.2941176470588,15.8788235294118,76.05
"POLE3S",1999,515904.059420927,2956945.27592408,10.9210526315789,12.8278947368421,73
"POLE3S",2000,515904.059420927,2956945.27592408,15.0625,19.8653333333333,95.0625
"POLE3S",2001,515904.059420927,2956945.27592408,3.64666666666667,5.88953333333333,35.8
"POLE3S",2002,515904.059420927,2956945.27592408,17,13.985,92.5
"POLE3S",2003,515904.059420927,2956945.27592408,10.1222222222222,9.24722222222222,60.5555555555556
"POLE3S",2004,515904.059420927,2956945.27592408,16.6181818181818,15.1718181818182,84.7272727272727
"POLE3S",2005,515904.059420927,2956945.27592408,51.9090909090909,62.1272727272727,173.272727272727
"POLE3S",2006,515904.059420927,2956945.27592408,52.4615384615385,57.0076923076923,209.923076923077
"POLE3S",2007,515904.059420927,2956945.27592408,16.2916666666667,23.3916666666667,108
"POLE3S",2008,515904.059420927,2956945.27592408,8,6.8,27.2
"POLE3S",2009,515904.059420927,2956945.27592408,18.8571428571429,21.6857142857143,115.571428571429
"POLE3S",2010,515904.059420927,2956945.27592408,12.1363636363636,11.4,53.8181818181818
"POLE3S",2011,515904.059420927,2956945.27592408,21.1363636363636,18.5363636363636,80.7272727272727
"POLE3S",2012,515904.059420927,2956945.27592408,8.91666666666667,7.7,46.5
"POLE3S",2013,515904.059420927,2956945.27592408,11.7916666666667,10.4166666666667,61.9166666666667
"POLE3S",2014,515904.059420927,2956945.27592408,15.8076923076923,13.8769230769231,76.5384615384615
"POLE3S",2015,515904.059420927,2956945.27592408,13.25,13.2666666666667,86.8333333333333
"POLE3S",2016,515904.059420927,2956945.27592408,12.1666666666667,13.9,72.5
"POLE3S",2017,515904.059420927,2956945.27592408,16.5833333333333,18.0833333333333,98.9166666666667
"POLE3S",2018,515904.059420927,2956945.27592408,48.2272727272727,41.3636363636364,175.272727272727
"POLE3S",2019,515904.059420927,2956945.27592408,28.1666666666667,22.9416666666667,127.25
"POLE3S",2020,515904.059420927,2956945.27592408,12.7083333333333,14.6833333333333,88.3333333333333
"POLESOUT",1989,508079.546941428,2990668.10924283,NA,5.4,57.1578947368421
"POLESOUT",1990,508079.546941428,2990668.10924283,NA,7.58636363636364,50.5454545454545
"POLESOUT",1991,508079.546941428,2990668.10924283,11.7,5.96111111111111,46.8888888888889
"POLESOUT",1992,508079.546941428,2990668.10924283,7.03571428571429,5.11428571428571,51.4285714285714
"POLESOUT",1993,508079.546941428,2990668.10924283,4.875,5.23333333333333,46.8333333333333
"POLESOUT",1994,508079.546941428,2990668.10924283,10.9545454545455,9.52727272727273,59.3
"POLESOUT",1995,508079.546941428,2990668.10924283,10.3076923076923,7.73846153846154,55.0769230769231
"POLESOUT",1996,508079.546941428,2990668.10924283,10.7916666666667,11.5091666666667,85.6666666666667
"POLESOUT",1997,508079.546941428,2990668.10924283,13.3214285714286,10.1521428571429,61.5
"POLESOUT",1998,508079.546941428,2990668.10924283,11.7692307692308,13.8276923076923,90.4923076923077
"POLESOUT",1999,508079.546941428,2990668.10924283,19,15.3827777777778,89.1111111111111
"POLESOUT",2000,508079.546941428,2990668.10924283,19.5,17.16875,100.6875
"POLESOUT",2001,508079.546941428,2990668.10924283,17.5818181818182,15.0354545454545,71.2727272727273
"POLESOUT",2002,508079.546941428,2990668.10924283,10.25,9.455,88.25
"POLESOUT",2003,508079.546941428,2990668.10924283,10.4388888888889,8.08888888888889,79.3333333333333
"POLESOUT",2004,508079.546941428,2990668.10924283,8.99090909090909,7.53363636363636,72.6363636363636
"POLESOUT",2005,508079.546941428,2990668.10924283,41.2727272727273,45.5090909090909,173.181818181818
"POLESOUT",2006,508079.546941428,2990668.10924283,38.25,50.0083333333333,185.416666666667
"POLESOUT",2007,508079.546941428,2990668.10924283,19.8333333333333,19.4833333333333,135.083333333333
"POLESOUT",2008,508079.546941428,2990668.10924283,9.07142857142857,6.22857142857143,47.1428571428571
"POLESOUT",2009,508079.546941428,2990668.10924283,20.6,20.6,140.2
"POLESOUT",2010,508079.546941428,2990668.10924283,12.15,13.62,90.9
"POLESOUT",2011,508079.546941428,2990668.10924283,12,11.9090909090909,62.8181818181818
"POLESOUT",2012,508079.546941428,2990668.10924283,11.4166666666667,10.5583333333333,60.4166666666667
"POLESOUT",2013,508079.546941428,2990668.10924283,11,10.7333333333333,81.5
"POLESOUT",2014,508079.546941428,2990668.10924283,11,10.8583333333333,76.8333333333333
"POLESOUT",2015,508079.546941428,2990668.10924283,14.8333333333333,13.1,86.4166666666667
"POLESOUT",2016,508079.546941428,2990668.10924283,11.0909090909091,11.1272727272727,72.6363636363636
"POLESOUT",2017,508079.546941428,2990668.10924283,14.3333333333333,11.3833333333333,87.0833333333333
"POLESOUT",2018,508079.546941428,2990668.10924283,22,28.475,155.333333333333
"POLESOUT",2019,508079.546941428,2990668.10924283,16.9166666666667,13.925,88.25
"POLESOUT",2020,508079.546941428,2990668.10924283,17,10.0153846153846,71.6153846153846
"RITTAE2",2000,520873.859414182,2956456.15148779,46,NA,NA
"RITTAE2",2001,520873.859414182,2956456.15148779,1.66,NA,NA
"RITTAE2",2002,520873.859414182,2956456.15148779,9.28,NA,NA
"RITTAE2",2003,520873.859414182,2956456.15148779,9.76666666666667,NA,NA
"RITTAE2",2004,520873.859414182,2956456.15148779,11.85,NA,NA
"RITTAE2",2005,520873.859414182,2956456.15148779,24.75,NA,NA
"RITTAE2",2006,520873.859414182,2956456.15148779,35.4,NA,NA
"RITTAE2",2007,520873.859414182,2956456.15148779,3.75,NA,96.5
"RITTAE2",2010,520873.859414182,2956456.15148779,18.8333333333333,14.1666666666667,74.5
"RITTAE2",2011,520873.859414182,2956456.15148779,15.8181818181818,12.1909090909091,59.4545454545455
"RITTAE2",2012,520873.859414182,2956456.15148779,6.29166666666667,5.18333333333333,32.8333333333333
"RITTAE2",2013,520873.859414182,2956456.15148779,10.5833333333333,8.64166666666667,52.9166666666667
"RITTAE2",2014,520873.859414182,2956456.15148779,14.5,12.5923076923077,68.1538461538462
"RITTAE2",2015,520873.859414182,2956456.15148779,11.6666666666667,12.0583333333333,78.1666666666667
"RITTAE2",2016,520873.859414182,2956456.15148779,13.625,13.6833333333333,72.9166666666667
"RITTAE2",2017,520873.859414182,2956456.15148779,18.7272727272727,19.4363636363636,98
"RITTAE2",2018,520873.859414182,2956456.15148779,23.3,44.7111111111111,156.1
"RITTAE2",2019,520873.859414182,2956456.15148779,27.25,22.1416666666667,122.416666666667
"RITTAE2",2020,520873.859414182,2956456.15148779,10.5416666666667,10.0083333333333,69.5
"TIN13700",1996,510707.486819089,2994642.62341114,1.875,1.3195,18.5
"TIN13700",1997,510707.486819089,2994642.62341114,5.05,2.0009,24.3
"TIN13700",1998,510707.486819089,2994642.62341114,14.1,7.962,92.4
"TIN13700",1999,510707.486819089,2994642.62341114,11.5454545454545,8.60090909090909,75.3636363636364
"TIN13700",2000,510707.486819089,2994642.62341114,17.2222222222222,13.9244444444444,94.3333333333333
"TIN13700",2001,510707.486819089,2994642.62341114,4,2.85,64
"TIN13700",2002,510707.486819089,2994642.62341114,3.78571428571429,1.641,57.1428571428571
"TIN13700",2003,510707.486819089,2994642.62341114,1.97,1.4288,31.7
"TIN13700",2004,510707.486819089,2994642.62341114,1.79166666666667,0.80425,21.25
"TIN13700",2005,510707.486819089,2994642.62341114,5.15384615384615,2.12307692307692,61.6153846153846
"TIN13700",2006,510707.486819089,2994642.62341114,9.875,9.44166666666667,121.166666666667
"TIN13700",2007,510707.486819089,2994642.62341114,22.6666666666667,15.6833333333333,226.166666666667
"TIN13700",2009,510707.486819089,2994642.62341114,6.41666666666667,9.31666666666667,424.166666666667
"TIN13700",2010,510707.486819089,2994642.62341114,4.2,2.93,66.8
"TIN13700",2011,510707.486819089,2994642.62341114,2.85714285714286,2.84285714285714,31.4285714285714
"TIN13700",2012,510707.486819089,2994642.62341114,13.75,4.075,476.75
"TIN13700",2013,510707.486819089,2994642.62341114,3.375,2.6375,99.375
"TIN13700",2014,510707.486819089,2994642.62341114,1.83333333333333,1.75833333333333,37.5
"TIN13700",2015,510707.486819089,2994642.62341114,2.95,1.79,26.2
"TIN13700",2016,510707.486819089,2994642.62341114,1.9375,1.6875,21.625
"TIN13700",2017,510707.486819089,2994642.62341114,1.75,1.96,21.1
"TIN13700",2018,510707.486819089,2994642.62341114,4.2,2.6,71.8
"TIN13700",2019,510707.486819089,2994642.62341114,7.33333333333333,4.16666666666667,60
"TIN13700",2020,510707.486819089,2994642.62341114,20,2.06666666666667,57
"TIN16100",1996,511240.217478093,2993949.33101521,9.75,12.15,99.5
"TIN16100",1997,511240.217478093,2993949.33101521,25,15.2772727272727,86.3333333333333
"TIN16100",1998,511240.217478093,2993949.33101521,14.7222222222222,9.71333333333333,77.975
"TIN16100",1999,511240.217478093,2993949.33101521,18.3333333333333,15.6866666666667,100.888888888889
"TIN16100",2000,511240.217478093,2993949.33101521,17.625,14.98125,109.125
"TIN16100",2001,511240.217478093,2993949.33101521,30.24,17.526,87.8
"TIN16100",2002,511240.217478093,2993949.33101521,2.4,1.77128571428571,25.1428571428571
"TIN16100",2003,511240.217478093,2993949.33101521,2.08888888888889,1.341,24.7777777777778
"TIN16100",2004,511240.217478093,2993949.33101521,2.75,1.71691666666667,28.25
"TIN16100",2005,511240.217478093,2993949.33101521,27,25,128.583333333333
"TIN16100",2006,511240.217478093,2993949.33101521,47.7,50.44,206.4
"TIN16100",2007,511240.217478093,2993949.33101521,23.6666666666667,21.0555555555556,138.333333333333
"TIN16100",2009,511240.217478093,2993949.33101521,6.33333333333333,4.81666666666667,168.833333333333
"TIN16100",2010,511240.217478093,2993949.33101521,8.05,2.47,33.8
"TIN16100",2011,511240.217478093,2993949.33101521,2.08333333333333,2.03333333333333,24.5
"TIN16100",2012,511240.217478093,2993949.33101521,17.875,3.7,112.25
"TIN16100",2013,511240.217478093,2993949.33101521,1.8125,2.1375,37.125
"TIN16100",2014,511240.217478093,2993949.33101521,2.58333333333333,2.475,41.75
"TIN16100",2015,511240.217478093,2993949.33101521,1.5,1.44545454545455,23.4545454545455
"TIN16100",2016,511240.217478093,2993949.33101521,1.5,2.13333333333333,27.5555555555556
"TIN16100",2017,511240.217478093,2993949.33101521,2.55,2.35,35.2222222222222
"TIN16100",2018,511240.217478093,2993949.33101521,5,4.34,76.4
"TIN16100",2019,511240.217478093,2993949.33101521,9.33333333333333,5.7,59.3333333333333
"TIN16100",2020,511240.217478093,2993949.33101521,2.1,1.125,31
"TREEOUT",1988,503643.845148434,2975662.71335756,5,7.71111111111111,66.8421052631579
"TREEOUT",1989,503643.845148434,2975662.71335756,NA,10.1625,64.1666666666667
"TREEOUT",1990,503643.845148434,2975662.71335756,2.9,3.92380952380952,31.1818181818182
"TREEOUT",1991,503643.845148434,2975662.71335756,6.5,2.98095238095238,26.4285714285714
"TREEOUT",1992,503643.845148434,2975662.71335756,5.08823529411765,3.84705882352941,31.5294117647059
"TREEOUT",1993,503643.845148434,2975662.71335756,4.04166666666667,3.64615384615385,35.3846153846154
"TREEOUT",1994,503643.845148434,2975662.71335756,8.27272727272727,7.35454545454545,44.3636363636364
"TREEOUT",1995,503643.845148434,2975662.71335756,11.8888888888889,13.5555555555556,53.5555555555556
"TREEOUT",1996,503643.845148434,2975662.71335756,14.3,14.885,76.8
"TREEOUT",1997,503643.845148434,2975662.71335756,16.75,12.75,56.4545454545455
"TREEOUT",1998,503643.845148434,2975662.71335756,23,26.2591666666667,98.4545454545455
"TREEOUT",1999,503643.845148434,2975662.71335756,17.1052631578947,15.3842105263158,78.3684210526316
"TREEOUT",2000,503643.845148434,2975662.71335756,20.6333333333333,23.0771428571429,93.0666666666667
"TREEOUT",2001,503643.845148434,2975662.71335756,11.3846153846154,9.13769230769231,49.3076923076923
"TREEOUT",2002,503643.845148434,2975662.71335756,19.925,15.1525,93.625
"TREEOUT",2003,503643.845148434,2975662.71335756,13.9823529411765,11.3625,76.7058823529412
"TREEOUT",2004,503643.845148434,2975662.71335756,13.875,12.615,77.8333333333333
"TREEOUT",2005,503643.845148434,2975662.71335756,58.2727272727273,60.0818181818182,165.909090909091
"TREEOUT",2006,503643.845148434,2975662.71335756,42,54.6923076923077,205.083333333333
"TREEOUT",2007,503643.845148434,2975662.71335756,22.5416666666667,22.9,132.416666666667
"TREEOUT",2008,503643.845148434,2975662.71335756,11.7222222222222,8.75555555555556,47.5555555555556
"TREEOUT",2009,503643.845148434,2975662.71335756,16.5416666666667,17.475,102.416666666667
"TREEOUT",2010,503643.845148434,2975662.71335756,10.2727272727273,11.81,54.7272727272727
"TREEOUT",2011,503643.845148434,2975662.71335756,13.6666666666667,12.775,55.3333333333333
"TREEOUT",2012,503643.845148434,2975662.71335756,6.20833333333333,5.625,29.8333333333333
"TREEOUT",2013,503643.845148434,2975662.71335756,4.3,3.06,24.2
